area,perimeter,circularity,aspect_ratio,solidity,equivalent_diameter,extent,convex_area,rectangularity,compactness,eccentricity,hu_moment_1,hu_moment_2,label
677.5,101.01219248771667,0.8343947604078777,1.5416666666666667,0.97411933860532,29.370389707289768,0.7629504504504504,695.5,0.7629504504504504,15.06046203863546,0.7488428413621079,0.1757686465011683,0.005280344484865151,arabika
687.5,102.32590091228485,0.8251091676233949,1.2857142857142858,0.97310686482661,29.586351363515988,0.6820436507936508,706.5,0.6820436507936508,15.229949087288347,0.7698597413411274,0.17527444500943645,0.005134615342980459,arabika
677.0,100.76955199241638,0.8377990763022192,0.6666666666666666,0.9762076423936553,29.35954992478095,0.7835648148148148,693.5,0.7835648148148148,14.999265300963529,0.7541612952049205,0.17625571529640938,0.005424345616835346,arabika
684.5,101.6396095752716,0.8326401335623084,1.0625,0.9799570508231925,29.521728749706018,0.6291360294117647,698.5,0.6291360294117647,15.092199027923511,0.741866953187287,0.17584742974224493,0.005352723009790486,arabika
677.5,100.81118297576904,0.8377255118201955,1.1666666666666667,0.9811730629978277,29.370389707289768,0.6452380952380953,690.5,0.6452380952380953,15.000582454574149,0.7762411618629144,0.17634532879908013,0.005557172887414995,arabika
605.5,95.49747371673584,0.8343345834685669,0.875,0.9750402576489533,27.765924157807913,0.67578125,621.0,0.67578125,15.061548284522958,0.7611771572225755,0.17342551059622002,0.004517250535980023,arabika
608.0,95.5979790687561,0.8360187550856896,1.4166666666666667,0.9704708699122107,27.823185353208192,0.7450980392156863,626.5,0.7450980392156863,15.031206582286726,0.7527310143426181,0.17401065193940196,0.004631776978543403,arabika
612.0,94.5685418844223,0.859939504693381,0.967741935483871,0.9847144006436042,27.914558950087667,0.6580645161290323,621.5,0.6580645161290323,14.613086787819828,0.720413033787464,0.17259740567841386,0.004318095995083631,arabika
605.5,95.15432846546173,0.8403629834019646,1.0333333333333334,0.9734726688102894,27.765924157807913,0.6510752688172043,622.0,0.6510752688172043,14.953503262944643,0.7422459050565184,0.17321949108561072,0.004434581574397339,arabika
610.0,94.56854224205017,0.8571292383913462,0.967741935483871,0.9846650524616626,27.868909599918855,0.6559139784946236,619.5,0.6559139784946236,14.660998658666275,0.7218742514745997,0.17248342372268816,0.004251072564354028,arabika
563.5,91.35533797740936,0.8484688978127936,1.391304347826087,0.9749134948096886,26.785639500640343,0.765625,578.0,0.765625,14.810643792310016,0.7100309128121294,0.1708016573303989,0.00355434552120456,arabika
567.5,91.15432834625244,0.8582644796860254,1.0344827586206897,0.9801381692573402,26.88054020359719,0.6522988505747126,579.0,0.6522988505747126,14.641606301773393,0.6954562126835719,0.16934658719803958,0.003156583853749189,arabika
